div_bin	TE_subclass	count	percent_TE	TE_class
20	SINE	4	0.00105963913989091	SINE
21	DNA	1309	0.3467669085293	DNA
21	LINE	128	0.0339084524765091	LINE
21	LTR	746	0.197622699589655	LTR
21	RC	77	0.0203980534429	RC
21	SINE	2	0.000529819569945455	SINE
22	DNA	1036	0.274446537231746	DNA
22	LINE	131	0.0347031818314273	LINE
22	LTR	570	0.150998577434455	LTR
22	RC	61	0.0161594968833364	RC
22	SINE	3	0.000794729354918183	SINE
23	DNA	798	0.211398008408237	DNA
23	LINE	101	0.0267558882822455	LINE
23	LTR	543	0.143846013240191	LTR
23	RC	62	0.0164244066683091	RC
23	SINE	2	0.000529819569945455	SINE
24	DNA	576	0.152588036144291	DNA
24	LINE	70	0.0185436849480909	LINE
24	LTR	383	0.101460447644555	LTR
24	RC	49	0.0129805794636636	RC
25	DNA	525	0.139077637110682	DNA
25	LINE	85	0.0225173317226818	LINE
25	LTR	353	0.0935131540953728	LTR
25	RC	47	0.0124507598937182	RC
25	SINE	1	0.000264909784972728	SINE
26	DNA	299	0.0792080257068455	DNA
26	LINE	55	0.0145700381735	LINE
26	LTR	241	0.0638432581784273	LTR
26	RC	22	0.00582801526940001	RC
27	DNA	202	0.053511776564491	DNA
27	LINE	31	0.00821220333415455	LINE
27	LTR	178	0.0471539417251455	LTR
27	RC	23	0.00609292505437273	RC
28	DNA	121	0.0320540839817	DNA
28	LINE	26	0.00688765440929092	LINE
28	LTR	136	0.0360277307562909	LTR
28	RC	19	0.00503328591448182	RC
29	DNA	90	0.0238418806475455	DNA
29	LINE	20	0.00529819569945455	LINE
29	LTR	97	0.0256962491423546	LTR
29	RC	6	0.00158945870983637	RC
30	DNA	45	0.0119209403237727	DNA
30	LINE	9	0.00238418806475455	LINE
30	LTR	44	0.0116560305388	LTR
30	RC	4	0.00105963913989091	RC
31	DNA	22	0.00582801526940001	DNA
31	LINE	2	0.000529819569945455	LINE
31	LTR	29	0.0076823837642091	LTR
31	RC	2	0.000529819569945455	RC
32	DNA	8	0.00211927827978182	DNA
32	LINE	3	0.000794729354918183	LINE
32	LTR	9	0.00238418806475455	LTR
32	RC	1	0.000264909784972728	RC
33	DNA	6	0.00158945870983637	DNA
33	LTR	1	0.000264909784972728	LTR
33	RC	1	0.000264909784972728	RC
