div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	48585	18.0662410245159	DNA
0	LINE	8215	3.05473232512912	LINE
0	LTR	37611	13.9855797298152	LTR
0	RC	2171	0.807282273628159	RC
0	SINE	4	0.00148739248941162	SINE
1	DNA	14506	5.39402886285126	DNA
1	LINE	1437	0.534345751821126	LINE
1	LTR	9675	3.59763058376437	LTR
1	RC	602	0.22385256965645	RC
2	DNA	11470	4.26509796338783	DNA
2	LINE	1032	0.383747262268199	LINE
2	LTR	7136	2.65350820111034	LTR
2	RC	437	0.16249762946822	RC
3	DNA	9535	3.54557184663496	DNA
3	LINE	744	0.276655003030562	LINE
3	LTR	5438	2.0221100893551	LTR
3	RC	332	0.123453576621165	RC
3	SINE	1	0.000371848122352906	SINE
4	DNA	8078	3.00378913236678	DNA
4	LINE	647	0.24058573516233	LINE
4	LTR	4524	1.68224090552455	LTR
4	RC	279	0.103745626136461	RC
5	DNA	6696	2.48989502727506	DNA
5	LINE	556	0.206747556028216	LINE
5	LTR	3674	1.36617000152458	LTR
5	RC	234	0.08701246063058	RC
6	DNA	5749	2.13775485540686	DNA
6	LINE	450	0.167331655058808	LINE
6	LTR	3015	1.12112208889401	LTR
6	RC	228	0.0847813718964626	RC
6	SINE	2	0.000743696244705812	SINE
7	DNA	4920	1.8294927619763	DNA
7	LINE	399	0.14836740081881	LINE
7	LTR	2493	0.927017369025795	LTR
7	RC	204	0.0758570169599929	RC
7	SINE	3	0.00111554436705872	SINE
8	DNA	4627	1.7205412621269	DNA
8	LINE	361	0.134237172169399	LINE
8	LTR	2250	0.836658275294039	LTR
8	RC	190	0.0706511432470522	RC
9	DNA	3882	1.44351441097398	DNA
9	LINE	300	0.111554436705872	LINE
9	LTR	1840	0.684200545129347	LTR
9	RC	147	0.0546616739858772	RC
9	SINE	1	0.000371848122352906	SINE
10	DNA	3883	1.44388625909633	DNA
10	LINE	298	0.110810740461166	LINE
10	LTR	1729	0.642925403548175	LTR
10	RC	163	0.0606112439435237	RC
10	SINE	3	0.00111554436705872	SINE
11	DNA	3575	1.32935703741164	DNA
11	LINE	246	0.0914746380988149	LINE
11	LTR	1352	0.502738661421129	LTR
11	RC	171	0.063586028922347	RC
12	DNA	3331	1.23862609555753	DNA
12	LINE	249	0.0925901824658736	LINE
12	LTR	1574	0.585288944583474	LTR
12	RC	186	0.0691637507576406	RC
12	SINE	2	0.000743696244705812	SINE
13	DNA	3123	1.16128168610813	DNA
13	LINE	252	0.0937057268329324	LINE
13	LTR	1362	0.506457142644658	LTR
13	RC	182	0.0676763582682289	RC
13	SINE	3	0.00111554436705872	SINE
14	DNA	2799	1.04080289446578	DNA
14	LINE	238	0.0884998531199917	LINE
14	LTR	1293	0.480799622202308	LTR
14	RC	164	0.0609830920658766	RC
14	SINE	4	0.00148739248941162	SINE
15	DNA	2587	0.961971092526968	DNA
15	LINE	240	0.0892435493646975	LINE
15	LTR	1346	0.500507572687012	LTR
15	RC	152	0.0565209145976417	RC
15	SINE	3	0.00111554436705872	SINE
16	DNA	2375	0.883139290588152	DNA
16	LINE	207	0.0769725613270516	LINE
16	LTR	1203	0.447333291190546	LTR
16	RC	119	0.0442499265599958	RC
16	SINE	2	0.000743696244705812	SINE
17	DNA	2156	0.801704551792866	DNA
17	LINE	204	0.0758570169599929	LINE
17	LTR	1038	0.385978351002317	LTR
17	RC	132	0.0490839521505836	RC
17	SINE	2	0.000743696244705812	SINE
18	DNA	1846	0.686431633863465	DNA
18	LINE	205	0.0762288650823458	LINE
18	LTR	927	0.344703209421144	LTR
18	RC	153	0.0568927627199946	RC
18	SINE	1	0.000371848122352906	SINE
19	DNA	1411	0.524677700639951	DNA
19	LINE	134	0.0498276483952894	LINE
19	LTR	734	0.272936521807033	LTR
19	RC	85	0.031607090399997	RC
19	SINE	2	0.000743696244705812	SINE
20	DNA	1463	0.544013803002302	DNA
20	LINE	175	0.0650734214117586	LINE
20	LTR	786	0.292272624169384	LTR
20	RC	81	0.0301196979105854	RC
20	SINE	3	0.00111554436705872	SINE
21	DNA	1100	0.409032934588197	DNA
21	LINE	136	0.0505713446399952	LINE
21	LTR	627	0.233148772715272	LTR
21	RC	78	0.0290041535435267	RC
21	SINE	5	0.00185924061176453	SINE
22	DNA	898	0.33391961387291	DNA
22	LINE	134	0.0498276483952894	LINE
22	LTR	533	0.198195049214099	LTR
22	RC	55	0.0204516467294098	RC
22	SINE	4	0.00148739248941162	SINE
23	DNA	698	0.259549989402329	DNA
23	LINE	102	0.0379285084799964	LINE
23	LTR	446	0.165844262569396	LTR
23	RC	44	0.0163613173835279	RC
23	SINE	2	0.000743696244705812	SINE
24	DNA	494	0.183692972442336	DNA
24	LINE	90	0.0334663310117616	LINE
24	LTR	319	0.118619551030577	LTR
24	RC	39	0.0145020767717633	RC
25	DNA	467	0.173653073138807	DNA
25	LINE	84	0.0312352422776441	LINE
25	LTR	285	0.105976714870578	LTR
25	RC	38	0.0141302286494104	RC
26	DNA	317	0.117875854785871	DNA
26	LINE	56	0.0208234948517627	LINE
26	LTR	202	0.075113320715287	LTR
26	RC	33	0.0122709880376459	RC
26	SINE	1	0.000371848122352906	SINE
27	DNA	167	0.0620986364329353	DNA
27	LINE	39	0.0145020767717633	LINE
27	LTR	142	0.0528024333741127	LTR
27	RC	19	0.00706511432470522	RC
28	DNA	134	0.0498276483952894	DNA
28	LINE	27	0.0100398993035285	LINE
28	LTR	118	0.0438780784376429	LTR
28	RC	8	0.00297478497882325	RC
29	DNA	93	0.0345818753788203	DNA
29	LINE	15	0.00557772183529359	LINE
29	LTR	74	0.0275167610541151	LTR
29	RC	8	0.00297478497882325	RC
30	DNA	38	0.0141302286494104	DNA
30	LINE	7	0.00260293685647034	LINE
30	LTR	38	0.0141302286494104	LTR
30	RC	7	0.00260293685647034	RC
31	DNA	15	0.00557772183529359	DNA
31	LINE	3	0.00111554436705872	LINE
31	LTR	25	0.00929620305882265	LTR
31	RC	4	0.00148739248941162	RC
32	DNA	9	0.00334663310117616	DNA
32	LINE	2	0.000743696244705812	LINE
32	LTR	8	0.00297478497882325	LTR
32	RC	1	0.000371848122352906	RC
33	DNA	1	0.000371848122352906	DNA
33	LTR	2	0.000743696244705812	LTR
34	DNA	1	0.000371848122352906	DNA
35	LTR	1	0.000371848122352906	LTR
