div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	46534	18.8100521850204	DNA
0	LINE	7068	2.85703891442223	LINE
0	LTR	32465	13.123057209496	LTR
0	RC	2859	1.15566981555364	RC
0	SINE	90	0.0363799522209961	SINE
1	DNA	13259	5.35957540553541	DNA
1	LINE	1179	0.476577374095049	LINE
1	LTR	8359	3.37888911794785	LTR
1	RC	613	0.247787896794118	RC
1	SINE	1	0.000404221691344401	SINE
2	DNA	10850	4.38580535108675	DNA
2	LINE	790	0.319335136162077	LINE
2	LTR	6191	2.50253649111319	LTR
2	RC	465	0.187963086475146	RC
2	SINE	2	0.000808443382688802	SINE
3	DNA	8773	3.54623689816443	DNA
3	LINE	631	0.255063887238317	LINE
3	LTR	4625	1.86952532246785	LTR
3	RC	347	0.140264926896507	RC
3	SINE	2	0.000808443382688802	SINE
4	DNA	7594	3.06965952406938	DNA
4	LINE	560	0.226364147152865	LINE
4	LTR	3972	1.60556855801996	LTR
4	RC	317	0.128138276156175	RC
4	SINE	3	0.0012126650740332	SINE
5	DNA	6267	2.53325733965536	DNA
5	LINE	461	0.186346199709769	LINE
5	LTR	3170	1.28138276156175	LTR
5	RC	273	0.110352521737021	RC
6	DNA	5367	2.1694578174454	DNA
6	LINE	403	0.162901341611794	LINE
6	LTR	2567	1.03763708168108	LTR
6	RC	227	0.091758323935179	RC
6	SINE	1	0.000404221691344401	SINE
7	DNA	4641	1.87599286952936	DNA
7	LINE	339	0.137031153365752	LINE
7	LTR	2228	0.900605928315325	LTR
7	RC	179	0.0723556827506478	RC
7	SINE	1	0.000404221691344401	SINE
8	DNA	4205	1.69975221210321	DNA
8	LINE	268	0.108331413280299	LINE
8	LTR	1926	0.778530977529316	LTR
8	RC	207	0.083673890108291	RC
8	SINE	3	0.0012126650740332	SINE
9	DNA	3516	1.42124346676691	DNA
9	LINE	279	0.112777851885088	LINE
9	LTR	1619	0.654434918286585	LTR
9	RC	171	0.0691219092198926	RC
9	SINE	2	0.000808443382688802	SINE
10	DNA	3702	1.49642870135697	DNA
10	LINE	243	0.0982258709966894	LINE
10	LTR	1573	0.635840720484743	LTR
10	RC	237	0.095800540848623	RC
10	SINE	3	0.0012126650740332	SINE
11	DNA	3318	1.34120757188072	DNA
11	LINE	232	0.093779432391901	LINE
11	LTR	1393	0.563080816042751	LTR
11	RC	162	0.065483913997793	RC
11	SINE	1	0.000404221691344401	SINE
12	DNA	3199	1.29310519061074	DNA
12	LINE	220	0.0889287720957682	LINE
12	LTR	1333	0.538827514562086	LTR
12	RC	172	0.069526130911237	RC
12	SINE	2	0.000808443382688802	SINE
13	DNA	2888	1.16739224460263	DNA
13	LINE	273	0.110352521737021	LINE
13	LTR	1198	0.484257586230592	LTR
13	RC	169	0.0683134658372038	RC
13	SINE	5	0.002021108456722	SINE
14	DNA	2681	1.08371835449434	DNA
14	LINE	234	0.0945878757745898	LINE
14	LTR	1197	0.483853364539248	LTR
14	RC	177	0.071547239367959	RC
14	SINE	8	0.00323377353075521	SINE
15	DNA	2586	1.04531729381662	DNA
15	LINE	253	0.102268087910133	LINE
15	LTR	1111	0.449090299083629	LTR
15	RC	162	0.065483913997793	RC
15	SINE	6	0.00242533014806641	SINE
16	DNA	2377	0.960834960325641	DNA
16	LINE	240	0.0970132059226562	LINE
16	LTR	1042	0.421199002380866	LTR
16	RC	147	0.0594205886276269	RC
16	SINE	4	0.0016168867653776	SINE
17	DNA	2148	0.868268193007773	DNA
17	LINE	228	0.0921625456265234	LINE
17	LTR	948	0.383202163394492	LTR
17	RC	143	0.0578037018622493	RC
17	SINE	2	0.000808443382688802	SINE
18	DNA	1883	0.761149444801507	DNA
18	LINE	206	0.0832696684169466	LINE
18	LTR	842	0.340354664111986	LTR
18	RC	105	0.0424432775911621	RC
18	SINE	4	0.0016168867653776	SINE
19	DNA	1397	0.564697702808128	DNA
19	LINE	170	0.0687176875285481	LINE
19	LTR	654	0.264360986139238	LTR
19	RC	83	0.0335504003815853	RC
19	SINE	6	0.00242533014806641	SINE
20	DNA	1416	0.572377914943672	DNA
20	LINE	166	0.0671008007631706	LINE
20	LTR	725	0.293060726224691	LTR
20	RC	96	0.0388052823690625	RC
20	SINE	2	0.000808443382688802	SINE
21	DNA	1045	0.422411667454899	DNA
21	LINE	124	0.0501234897267057	LINE
21	LTR	586	0.236873911127819	LTR
21	RC	64	0.0258701882460417	RC
21	SINE	3	0.0012126650740332	SINE
22	DNA	847	0.342375772568708	DNA
22	LINE	125	0.0505277114180501	LINE
22	LTR	493	0.19928129383279	LTR
22	RC	65	0.0262744099373861	RC
22	SINE	2	0.000808443382688802	SINE
23	DNA	627	0.253447000472939	DNA
23	LINE	110	0.0444643860478841	LINE
23	LTR	382	0.154412686093561	LTR
23	RC	50	0.02021108456722	RC
23	SINE	1	0.000404221691344401	SINE
24	DNA	456	0.184325091253047	DNA
24	LINE	63	0.0254659665546973	LINE
24	LTR	260	0.105097639749544	LTR
24	RC	39	0.0157646459624316	RC
24	SINE	1	0.000404221691344401	SINE
25	DNA	437	0.176644879117503	DNA
25	LINE	60	0.0242533014806641	LINE
25	LTR	327	0.132180493069619	LTR
