div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	12826	24.1749128263123	DNA
0	LINE	1277	2.4069361982848	LINE
0	LTR	6621	12.4795024031665	LTR
0	RC	266	0.501366506455565	RC
0	SINE	15	0.0282725473565168	SINE
1	DNA	2954	5.56780699274338	DNA
1	LINE	213	0.401470172462539	LINE
1	LTR	1416	2.66892847045519	LTR
1	RC	61	0.114975025916502	RC
2	DNA	2306	4.34643294694185	DNA
2	LINE	133	0.250683253227782	LINE
2	LTR	1086	2.04693242861182	LTR
2	RC	28	0.0527754217321647	RC
3	DNA	1818	3.42663273960984	DNA
3	LINE	76	0.143247573273019	LINE
3	LTR	853	1.60776552634059	LTR
3	RC	31	0.0584299312034681	RC
3	SINE	1	0.00188483649043445	SINE
4	DNA	1560	2.94034492507775	DNA
4	LINE	74	0.13947790029215	LINE
4	LTR	686	1.29299783243804	LTR
4	RC	26	0.0490057487512958	RC
5	DNA	1374	2.58976533785694	DNA
5	LINE	51	0.0961266610121572	LINE
5	LTR	555	1.04608425219112	LTR
5	RC	29	0.0546602582225992	RC
6	DNA	1122	2.11478654226746	DNA
6	LINE	51	0.0961266610121572	LINE
6	LTR	457	0.861370276128546	LTR
6	RC	32	0.0603147676939026	RC
7	DNA	977	1.84148525115446	DNA
7	LINE	38	0.0716237866365093	LINE
7	LTR	373	0.703044010932052	LTR
7	RC	26	0.0490057487512958	RC
8	DNA	849	1.60022618037885	DNA
8	LINE	42	0.0791631325982471	LINE
8	LTR	353	0.665347281123362	LTR
8	RC	19	0.0358118933182546	RC
9	DNA	774	1.45886344359627	DNA
9	LINE	26	0.0490057487512958	LINE
9	LTR	281	0.529639053812082	LTR
9	RC	13	0.0245028743756479	RC
10	DNA	833	1.5700687965319	DNA
10	LINE	32	0.0603147676939026	LINE
10	LTR	274	0.516445198379041	LTR
10	RC	27	0.0508905852417303	RC
11	DNA	713	1.34388841767977	DNA
11	LINE	32	0.0603147676939026	LINE
11	LTR	247	0.46555461313731	LTR
11	RC	16	0.0301573838469513	RC
11	SINE	4	0.00753934596173782	SINE
12	DNA	682	1.2854584864763	DNA
12	LINE	25	0.0471209122608614	LINE
12	LTR	218	0.410894354914711	LTR
12	RC	16	0.0301573838469513	RC
12	SINE	2	0.00376967298086891	SINE
13	DNA	663	1.24964659315804	DNA
13	LINE	31	0.0584299312034681	LINE
13	LTR	262	0.493827160493827	LTR
13	RC	17	0.0320422203373857	RC
13	SINE	1	0.00188483649043445	SINE
14	DNA	669	1.26095561210065	DNA
14	LINE	26	0.0490057487512958	LINE
14	LTR	257	0.484402978041655	LTR
14	RC	17	0.0320422203373857	RC
14	SINE	1	0.00188483649043445	SINE
15	DNA	586	1.10451418339459	DNA
15	LINE	33	0.062199604184337	LINE
15	LTR	276	0.52021487135991	LTR
15	RC	7	0.0131938554330412	RC
15	SINE	2	0.00376967298086891	SINE
16	DNA	523	0.98576948449722	DNA
16	LINE	40	0.0753934596173782	LINE
16	LTR	248	0.467439449627745	LTR
16	RC	12	0.0226180378852135	RC
16	SINE	1	0.00188483649043445	SINE
17	DNA	482	0.908491188389407	DNA
17	LINE	36	0.0678541136556404	LINE
17	LTR	225	0.424088210347752	LTR
17	RC	17	0.0320422203373857	RC
17	SINE	2	0.00376967298086891	SINE
18	DNA	458	0.86325511261898	DNA
18	LINE	24	0.0452360757704269	LINE
18	LTR	212	0.399585335972104	LTR
18	RC	12	0.0226180378852135	RC
19	DNA	326	0.614456695881632	DNA
19	LINE	24	0.0452360757704269	LINE
19	LTR	168	0.316652530392988	LTR
19	RC	5	0.00942418245217228	RC
19	SINE	1	0.00188483649043445	SINE
20	DNA	366	0.689850155499011	DNA
20	LINE	34	0.0640844406747715	LINE
20	LTR	162	0.305343511450382	LTR
20	RC	8	0.0150786919234756	RC
20	SINE	1	0.00188483649043445	SINE
21	DNA	300	0.565450947130337	DNA
