div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	38381	22.3398620529088	DNA
0	LINE	3961	2.30552079392334	LINE
0	LTR	19083	11.1073600884724	LTR
0	RC	1213	0.70603300253194	RC
0	SINE	23	0.0133872704519659	SINE
1	DNA	8985	5.22976630482233	DNA
1	LINE	771	0.448764587759378	LINE
1	LTR	4038	2.35033904717558	LTR
1	RC	248	0.144349698786415	RC
2	DNA	7405	4.31011903029597	DNA
2	LINE	637	0.370769185995751	LINE
2	LTR	3199	1.86199470329734	LTR
2	RC	173	0.100695556008265	RC
3	DNA	5988	3.48534675940747	DNA
3	LINE	506	0.29451994994325	LINE
3	LTR	2505	1.4580483687902	LTR
3	RC	136	0.0791595122377114	RC
4	DNA	5183	3.01679229358866	DNA
4	LINE	379	0.220598934838916	LINE
4	LTR	2324	1.3526963708856	LTR
4	RC	140	0.0814877331858793	RC
5	DNA	4493	2.61517418002969	DNA
5	LINE	305	0.177526847297809	LINE
5	LTR	1961	1.14141031983935	LTR
5	RC	118	0.0686825179709555	RC
6	DNA	3788	2.20482523791508	DNA
6	LINE	237	0.137947091178953	LINE
6	LTR	1710	0.995314455341812	LTR
6	RC	101	0.0587875789412415	RC
7	DNA	3306	1.92427461366084	DNA
7	LINE	194	0.112918715986147	LINE
7	LTR	1499	0.872500800325951	LTR
7	RC	88	0.0512208608596956	RC
7	SINE	2	0.00116411047408399	SINE
8	DNA	3156	1.83696632810454	DNA
8	LINE	183	0.106516108378685	LINE
8	LTR	1425	0.829428712784843	LTR
8	RC	107	0.0622799103634935	RC
9	DNA	2799	1.62917260848054	DNA
9	LINE	138	0.0803236227117954	LINE
9	LTR	1129	0.657140362620413	LTR
9	RC	75	0.0436541427781496	RC
10	DNA	2850	1.65885742556969	DNA
10	LINE	128	0.0745030703413754	LINE
10	LTR	1115	0.648991589301825	LTR
10	RC	90	0.0523849713337796	RC
11	DNA	2563	1.49180757253863	DNA
11	LINE	137	0.0797415674747534	LINE
11	LTR	932	0.54247548092314	LTR
11	RC	73	0.0424900323040657	RC
11	SINE	1	0.000582055237041995	SINE
12	DNA	2573	1.49762812490905	DNA
12	LINE	131	0.0762492360525014	LINE
12	LTR	925	0.538401094263846	LTR
12	RC	80	0.0465644189633596	RC
12	SINE	1	0.000582055237041995	SINE
13	DNA	2392	1.39227612700445	DNA
13	LINE	143	0.0832338988970053	LINE
13	LTR	922	0.53665492855272	LTR
13	RC	87	0.0506388056226536	RC
13	SINE	1	0.000582055237041995	SINE
14	DNA	2306	1.34221937661884	DNA
14	LINE	138	0.0803236227117954	LINE
14	LTR	938	0.545967812345391	LTR
14	RC	81	0.0471464742004016	RC
15	DNA	2152	1.25258287011437	DNA
15	LINE	169	0.0983673350600972	LINE
15	LTR	855	0.497657227670906	LTR
15	RC	70	0.0407438665929397	RC
15	SINE	1	0.000582055237041995	SINE
16	DNA	1980	1.15246936934315	DNA
16	LINE	135	0.0785774570006694	LINE
16	LTR	818	0.476121183900352	LTR
16	RC	65	0.0378335904077297	RC
16	SINE	1	0.000582055237041995	SINE
17	DNA	1729	1.00637350484561	DNA
17	LINE	143	0.0832338988970053	LINE
17	LTR	714	0.415587439247985	LTR
17	RC	73	0.0424900323040657	RC
17	SINE	3	0.00174616571112599	SINE
18	DNA	1570	0.913826722155933	DNA
18	LINE	150	0.0873082855562993	LINE
18	LTR	649	0.377753848840255	LTR
18	RC	63	0.0366694799336457	RC
18	SINE	2	0.00116411047408399	SINE
19	DNA	1235	0.718838217746864	DNA
19	LINE	88	0.0512208608596956	LINE
19	LTR	498	0.289863508046914	LTR
19	RC	45	0.0261924856668898	RC
20	DNA	1199	0.697884229213352	DNA
20	LINE	123	0.0715927941561654	LINE
20	LTR	545	0.317220104187887	LTR
20	RC	53	0.0308489275632257	RC
20	SINE	3	0.00174616571112599	SINE
21	DNA	827	0.48135968103373	DNA
21	LINE	80	0.0465644189633596	LINE
21	LTR	406	0.23631442623905	LTR
21	RC	36	0.0209539885335118	RC
21	SINE	2	0.00116411047408399	SINE
22	DNA	743	0.432467041122203	DNA
22	LINE	82	0.0477285294374436	LINE
22	LTR	395	0.229911818631588	LTR
22	RC	32	0.0186257675853438	RC
23	DNA	544	0.316638048950845	DNA
23	LINE	79	0.0459823637263176	LINE
23	LTR	288	0.167631908268095	LTR
23	RC	28	0.0162975466371759	RC
24	DNA	386	0.22467332149821	DNA
24	LINE	58	0.0337592037484357	LINE
24	LTR	202	0.117575157882483	LTR
24	RC	20	0.0116411047408399	RC
25	DNA	356	0.20721166438695	DNA
25	LINE	63	0.0366694799336457	LINE
25	LTR	209	0.121649544541777	LTR
25	RC	19	0.0110590495037979	RC
26	DNA	234	0.136200925467827	DNA
26	LINE	42	0.0244463199557638	LINE
26	LTR	135	0.0785774570006694	LTR
26	RC	17	0.00989493902971392	RC
26	SINE	1	0.000582055237041995	SINE
27	DNA	132	0.0768312912895434	DNA
27	LINE	34	0.0197898780594278	LINE
27	LTR	107	0.0622799103634935	LTR
27	RC	8	0.00465644189633596	RC
28	DNA	92	0.0535490818078636	DNA
28	LINE	20	0.0116411047408399	LINE
28	LTR	71	0.0413259218299817	LTR
28	RC	6	0.00349233142225197	RC
29	DNA	40	0.0232822094816798	DNA
29	LINE	9	0.00523849713337796	LINE
29	LTR	41	0.0238642647187218	LTR
29	RC	7	0.00407438665929397	RC
30	DNA	25	0.0145513809260499	DNA
30	LINE	9	0.00523849713337796	LINE
30	LTR	33	0.0192078228223858	LTR
30	RC	3	0.00174616571112599	RC
31	DNA	18	0.0104769942667559	DNA
31	LINE	2	0.00116411047408399	LINE
31	LTR	17	0.00989493902971392	LTR
32	DNA	8	0.00465644189633596	DNA
32	LTR	3	0.00174616571112599	LTR
33	LTR	3	0.00174616571112599	LTR
33	RC	1	0.000582055237041995	RC
34	DNA	1	0.000582055237041995	DNA
34	LINE	1	0.000582055237041995	LINE
