div_bin	TE_subclass	count	percent_TE	TE_class
30	LINE	4	0.00245870905481077	LINE
30	LTR	31	0.0190549951747835	LTR
30	RC	3	0.00184403179110808	RC
31	DNA	15	0.00922015895554039	DNA
31	LINE	2	0.00122935452740539	LINE
31	LTR	10	0.00614677263702693	LTR
32	DNA	5	0.00307338631851346	DNA
32	LINE	2	0.00122935452740539	LINE
32	LTR	6	0.00368806358221616	LTR
33	DNA	2	0.00122935452740539	DNA
33	LTR	2	0.00122935452740539	LTR
34	LTR	1	0.000614677263702693	LTR
