div_bin	TE_subclass	count	percent_TE	TE_class
20	SINE	3	0.00165250106035485	SINE
21	DNA	904	0.497953652853594	DNA
21	LINE	82	0.0451683623163658	LINE
21	LTR	446	0.245671824306087	LTR
21	RC	47	0.0258891832788926	RC
22	DNA	701	0.386134414436249	DNA
22	LINE	111	0.0611425392331293	LINE
22	LTR	407	0.224189310521474	LTR
22	RC	29	0.0159741769167635	RC
22	SINE	2	0.0011016673735699	SINE
23	DNA	544	0.299653525611012	DNA
23	LINE	79	0.043515861256011	LINE
23	LTR	369	0.203257630423646	LTR
23	RC	28	0.0154233432299786	RC
23	SINE	1	0.000550833686784949	SINE
24	DNA	397	0.218680973653625	DNA
24	LINE	54	0.0297450190863872	LINE
24	LTR	254	0.139911756443377	LTR
24	RC	25	0.0137708421696237	RC
25	DNA	351	0.193342624061517	DNA
25	LINE	59	0.032499187520312	LINE
25	LTR	260	0.143216758564087	LTR
25	RC	27	0.0148725095431936	RC
26	DNA	227	0.125039246900183	DNA
26	LINE	45	0.0247875159053227	LINE
26	LTR	164	0.0903367246327316	LTR
26	RC	11	0.00605917055463444	RC
26	SINE	1	0.000550833686784949	SINE
27	DNA	158	0.0870317225120219	DNA
27	LINE	33	0.0181775116639033	LINE
27	LTR	92	0.0506766991842153	LTR
27	RC	17	0.00936417267534413	RC
28	DNA	101	0.0556342023652798	DNA
28	LINE	17	0.00936417267534413	LINE
28	LTR	72	0.0396600254485163	LTR
28	RC	13	0.00716083792820434	RC
29	DNA	65	0.0358041896410217	DNA
29	LINE	11	0.00605917055463444	LINE
29	LTR	60	0.0330500212070969	LTR
29	RC	4	0.0022033347471398	RC
30	DNA	30	0.0165250106035485	DNA
30	LINE	2	0.0011016673735699	LINE
30	LTR	25	0.0137708421696237	LTR
31	DNA	16	0.00881333898855918	DNA
31	LINE	5	0.00275416843392475	LINE
31	LTR	24	0.0132200084828388	LTR
31	RC	2	0.0011016673735699	RC
32	DNA	9	0.00495750318106454	DNA
32	LINE	1	0.000550833686784949	LINE
32	LTR	5	0.00275416843392475	LTR
33	DNA	1	0.000550833686784949	DNA
33	LTR	2	0.0011016673735699	LTR
35	LTR	2	0.0011016673735699	LTR
