div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	49810	19.2495719955634	DNA
0	LINE	9573	3.69958146383314	LINE
0	LTR	20500	7.92242975123571	LTR
0	RC	1341	0.518242843727175	RC
0	SINE	12	0.00463751985438188	SINE
1	DNA	17138	6.62315127203305	DNA
1	LINE	1591	0.614857840693464	LINE
1	LTR	6798	2.62715499750733	LTR
1	RC	385	0.148787095328085	RC
1	SINE	1	0.000386459987865156	SINE
2	DNA	13767	5.32039465293961	DNA
2	LINE	988	0.381822468010775	LINE
2	LTR	5509	2.12900807314915	LTR
2	RC	339	0.131009935886288	RC
2	SINE	1	0.000386459987865156	SINE
3	DNA	11174	4.31830390440526	DNA
3	LINE	706	0.2728407514328	LINE
3	LTR	4332	1.67414466743186	LTR
3	RC	224	0.086567037281795	RC
3	SINE	1	0.000386459987865156	SINE
4	DNA	9348	3.61262796656348	DNA
4	LINE	564	0.217963433155948	LINE
4	LTR	3826	1.47859591357209	LTR
4	RC	202	0.0780649175487616	RC
5	DNA	7928	3.06385478379496	DNA
5	LINE	452	0.174679914515051	LINE
5	LTR	3189	1.23242090130198	LTR
5	RC	171	0.0660846579249417	RC
6	DNA	6452	2.49343984170599	DNA
6	LINE	374	0.144536035461568	LINE
6	LTR	2598	1.00402304847368	LTR
6	RC	165	0.0637658979977508	RC
7	DNA	5845	2.25885862907184	DNA
7	LINE	334	0.129077635946962	LINE
7	LTR	2235	0.863738072878624	LTR
7	RC	125	0.0483074984831445	RC
7	SINE	4	0.00154583995146063	SINE
8	DNA	5172	1.99877105723859	DNA
8	LINE	353	0.1364203757164	LINE
8	LTR	2012	0.777557495584695	LTR
8	RC	152	0.0587419181555038	RC
8	SINE	1	0.000386459987865156	SINE
9	DNA	4251	1.64284140841478	DNA
9	LINE	270	0.104344196723592	LINE
9	LTR	1682	0.650025699589193	LTR
9	RC	119	0.0459887385559536	RC
9	SINE	3	0.00115937996359547	SINE
10	DNA	4198	1.62235902905793	DNA
10	LINE	309	0.119416136250333	LINE
10	LTR	1640	0.633794380098856	LTR
10	RC	168	0.0649252779613463	RC
10	SINE	3	0.00115937996359547	SINE
11	DNA	3783	1.46197813409389	DNA
11	LINE	301	0.116324456347412	LINE
11	LTR	1517	0.586259801591442	LTR
11	RC	139	0.0537179383132567	RC
11	SINE	4	0.00154583995146063	SINE
12	DNA	3598	1.39048303633883	DNA
12	LINE	303	0.117097376323142	LINE
12	LTR	1479	0.571574322052566	LTR
12	RC	153	0.0591283781433689	RC
12	SINE	10	0.00386459987865156	SINE
13	DNA	3435	1.32749005831681	DNA
13	LINE	246	0.0950691570148285	LINE
13	LTR	1350	0.521720983617961	LTR
13	RC	158	0.0610606780826947	RC
13	SINE	10	0.00386459987865156	SINE
14	DNA	3081	1.19068322261255	DNA
14	LINE	239	0.0923639370997724	LINE
14	LTR	1317	0.508967804018411	LTR
14	RC	112	0.0432835186408975	RC
14	SINE	11	0.00425105986651672	SINE
15	DNA	2952	1.14082988417794	DNA
15	LINE	218	0.0842482773546041	LINE
15	LTR	1222	0.472254105171221	LTR
15	RC	120	0.0463751985438188	RC
15	SINE	10	0.00386459987865156	SINE
16	DNA	2677	1.03455338751502	DNA
16	LINE	229	0.0884993372211208	LINE
16	LTR	1104	0.426651826603133	LTR
16	RC	110	0.0425105986651672	RC
16	SINE	5	0.00193229993932578	SINE
17	DNA	2457	0.949532190184689	DNA
17	LINE	207	0.0799972174880874	LINE
17	LTR	1095	0.423173686712346	LTR
17	RC	122	0.0471481185195491	RC
17	SINE	12	0.00463751985438188	SINE
18	DNA	2179	0.842096313558176	DNA
18	LINE	163	0.0629929780220205	LINE
18	LTR	959	0.370615128362685	LTR
18	RC	96	0.037100158835055	RC
