div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	42355	24.0399350686207	DNA
0	LINE	8045	4.56619708716924	LINE
0	LTR	16238	9.21639630844675	LTR
0	RC	1317	0.747505477166177	RC
0	SINE	9	0.00510823788496248	SINE
1	DNA	11617	6.59359994551213	DNA
1	LINE	1230	0.698125844278206	LINE
1	LTR	4223	2.39689873202184	LTR
1	RC	230	0.130543857060152	RC
2	DNA	9561	5.42665137979181	DNA
2	LINE	591	0.33544095444587	LINE
2	LTR	3298	1.87188539384514	LTR
2	RC	190	0.10784057757143	RC
2	SINE	1	0.000567581987218054	SINE
3	DNA	7647	4.34029945625646	DNA
3	LINE	368	0.208870171296244	LINE
3	LTR	2792	1.58468890831281	LTR
3	RC	129	0.0732180763511289	RC
4	DNA	6092	3.45770946613238	DNA
4	LINE	248	0.140760332830077	LINE
4	LTR	2229	1.26514024950904	LTR
4	RC	100	0.0567581987218054	RC
5	DNA	4804	2.72666386659553	DNA
5	LINE	194	0.110110905520302	LINE
5	LTR	1955	1.10962278501129	LTR
5	RC	108	0.0612988546195498	RC
6	DNA	3970	2.25330048925567	DNA
6	LINE	141	0.0800290601977456	LINE
6	LTR	1472	0.835480685184975	LTR
6	RC	84	0.0476768869263165	RC
7	DNA	3198	1.81512719512334	DNA
7	LINE	130	0.073785658338347	LINE
7	LTR	1320	0.749208223127831	LTR
7	RC	83	0.0471093049390985	RC
8	DNA	2825	1.603419113891	DNA
8	LINE	134	0.0760559862872192	LINE
8	LTR	1186	0.673152236840612	LTR
8	RC	80	0.0454065589774443	RC
9	DNA	2319	1.31622262835867	DNA
9	LINE	107	0.0607312726323317	LINE
9	LTR	922	0.523310592215046	LTR
9	RC	62	0.0351900832075193	RC
10	DNA	2332	1.3236011941925	DNA
10	LINE	127	0.0720829123766928	LINE
10	LTR	980	0.556230347473692	LTR
10	RC	64	0.0363252471819554	RC
10	SINE	2	0.00113516397443611	SINE
11	DNA	2075	1.17773262347746	DNA
11	LINE	120	0.0681098384661664	LINE
11	LTR	843	0.478471615224819	LTR
11	RC	65	0.0368928291691735	RC
11	SINE	2	0.00113516397443611	SINE
12	DNA	2149	1.2197336905316	DNA
12	LINE	111	0.063001600581204	LINE
12	LTR	810	0.459741409646623	LTR
12	RC	90	0.0510823788496248	RC
13	DNA	1901	1.07897335770152	DNA
13	LINE	103	0.0584609446834595	LINE
13	LTR	817	0.46371448355715	LTR
13	RC	56	0.031784591284211	RC
14	DNA	1778	1.0091607732737	DNA
14	LINE	117	0.0664070925045123	LINE
14	LTR	775	0.439876040093992	LTR
14	RC	82	0.0465417229518804	RC
15	DNA	1687	0.957510812436856	DNA
15	LINE	109	0.0618664366067678	LINE
15	LTR	764	0.433632638234593	LTR
15	RC	64	0.0363252471819554	RC
15	SINE	1	0.000567581987218054	SINE
16	DNA	1552	0.880887244162419	DNA
16	LINE	114	0.0647043465428581	LINE
16	LTR	676	0.383685423359404	LTR
16	RC	66	0.0374604111563915	RC
16	SINE	3	0.00170274596165416	SINE
17	DNA	1372	0.77872248646317	DNA
17	LINE	105	0.0595961086578956	LINE
17	LTR	601	0.34111677431805	LTR
17	RC	65	0.0368928291691735	RC
17	SINE	3	0.00170274596165416	SINE
18	DNA	1170	0.664070925045123	DNA
18	LINE	101	0.0573257807090234	LINE
18	LTR	583	0.330900298548125	LTR
18	RC	59	0.0334873372458652	RC
18	SINE	6	0.00340549192330832	SINE
19	DNA	910	0.516499608368429	DNA
