div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	39401	18.0815669069833	DNA
0	LINE	3516	1.61353237849174	LINE
0	LTR	16028	7.35543144552493	LTR
0	RC	1007	0.462123750040155	RC
0	SINE	24	0.0110138728907286	SINE
1	DNA	12505	5.73868668744005	DNA
1	LINE	890	0.408431119697853	LINE
1	LTR	5142	2.35972226683861	LTR
1	RC	281	0.128954095095614	RC
1	SINE	4	0.0018356454817881	SINE
2	DNA	10372	4.75982873427655	DNA
2	LINE	675	0.309765175051742	LINE
2	LTR	4603	2.11236903816766	LTR
2	RC	276	0.126659538243379	RC
2	SINE	1	0.000458911370447026	SINE
3	DNA	8575	3.93516500158324	DNA
3	LINE	478	0.219359635073678	LINE
3	LTR	3746	1.71908199369456	LTR
3	RC	206	0.0945357423120873	RC
4	DNA	7363	3.37896442060145	DNA
4	LINE	432	0.198249712033115	LINE
4	LTR	3352	1.53827091373843	LTR
4	RC	172	0.0789327557168884	RC
4	SINE	1	0.000458911370447026	SINE
5	DNA	6653	3.05313734758406	DNA
5	LINE	362	0.166125916101823	LINE
5	LTR	2798	1.28403401451078	LTR
5	RC	170	0.0780149329759943	RC
6	DNA	6022	2.76356427283199	DNA
6	LINE	300	0.137673411134108	LINE
6	LTR	2475	1.13580564185639	LTR
6	RC	152	0.0697545283079479	RC
6	SINE	1	0.000458911370447026	SINE
7	DNA	5344	2.4524223636689	DNA
7	LINE	247	0.113351108500415	LINE
7	LTR	2096	0.961878232456965	LTR
7	RC	142	0.0651654146034776	RC
8	DNA	5305	2.43452482022147	DNA
8	LINE	216	0.0991248560165575	LINE
8	LTR	1961	0.899925197446617	LTR
8	RC	180	0.0826040466804646	RC
8	SINE	1	0.000458911370447026	SINE
9	DNA	4768	2.18808941429142	DNA
9	LINE	193	0.0885698944962759	LINE
9	LTR	1656	0.759957229460274	LTR
9	RC	172	0.0789327557168884	RC
9	SINE	1	0.000458911370447026	SINE
10	DNA	4624	2.12200617694705	DNA
10	LINE	209	0.0959124764234283	LINE
10	LTR	1747	0.801718164170954	LTR
10	RC	173	0.0793916670873354	RC
11	DNA	4163	1.91044803517097	DNA
11	LINE	194	0.089028805866723	LINE
11	LTR	1521	0.698004194449926	LTR
11	RC	111	0.0509391621196198	RC
12	DNA	3863	1.77277462403686	DNA
12	LINE	234	0.107385260684604	LINE
12	LTR	1564	0.717737383379148	LTR
12	RC	158	0.07250799653063	RC
12	SINE	1	0.000458911370447026	SINE
13	DNA	3587	1.64611508579348	DNA
13	LINE	179	0.0821451353100176	LINE
13	LTR	1448	0.664503664407293	LTR
13	RC	147	0.0674599714557128	RC
13	SINE	5	0.00229455685223513	SINE
14	DNA	3301	1.51486643384563	DNA
14	LINE	184	0.0844396921622527	LINE
14	LTR	1324	0.607598654471862	LTR
14	RC	142	0.0651654146034776	RC
14	SINE	7	0.00321237959312918	SINE
15	DNA	3084	1.41528266645863	DNA
15	LINE	158	0.07250799653063	LINE
15	LTR	1312	0.602091718026498	LTR
15	RC	122	0.0559871871945371	RC
15	SINE	1	0.000458911370447026	SINE
16	DNA	2796	1.28311619176988	DNA
16	LINE	170	0.0780149329759943	LINE
16	LTR	1188	0.545186708091066	LTR
16	RC	115	0.0527748076014079	RC
16	SINE	5	0.00229455685223513	SINE
17	DNA	2410	1.10597640277733	DNA
17	LINE	144	0.0660832373443717	LINE
17	LTR	1033	0.474055445671777	LTR
17	RC	94	0.0431376688220204	RC
17	SINE	6	0.00275346822268215	SINE
18	DNA	2148	0.985741623720211	DNA
18	LINE	168	0.0770971102351003	LINE
18	LTR	876	0.402006360511594	LTR
18	RC	80	0.036712909635762	RC
18	SINE	5	0.00229455685223513	SINE
19	DNA	1693	0.776936950166814	DNA
19	LINE	125	0.0573639213058782	LINE
19	LTR	742	0.340512236871693	LTR
19	RC	54	0.0247812140041394	RC
19	SINE	1	0.000458911370447026	SINE
20	DNA	1606	0.737011660937923	DNA
20	LINE	152	0.0697545283079479	LINE
20	LTR	778	0.357033046207786	LTR
20	RC	61	0.0279935935972686	RC
20	SINE	2	0.000917822740894051	SINE
21	DNA	1209	0.554823846870454	DNA
21	LINE	123	0.0564460985649841	LINE
21	LTR	556	0.255154721968546	LTR
21	RC	59	0.0270757708563745	RC
21	SINE	2	0.000917822740894051	SINE
22	DNA	954	0.437801447406462	DNA
22	LINE	103	0.0472678711560436	LINE
22	LTR	472	0.216606166850996	LTR
22	RC	50	0.0229455685223513	RC
22	SINE	3	0.00137673411134108	SINE
23	DNA	738	0.338676591389905	DNA
23	LINE	58	0.0266168594859275	LINE
23	LTR	348	0.159701156915565	LTR
23	RC	32	0.0146851638543048	RC
24	DNA	482	0.221195280555466	DNA
24	LINE	48	0.0220277457814572	LINE
24	LTR	247	0.113351108500415	LTR
24	RC	28	0.0128495183725167	RC
25	DNA	423	0.194119509699092	DNA
25	LINE	62	0.0284525049677156	LINE
25	LTR	244	0.111974374389074	LTR
25	RC	24	0.0110138728907286	RC
25	SINE	3	0.00137673411134108	SINE
26	DNA	271	0.124364981391144	DNA
26	LINE	46	0.0211099230405632	LINE
26	LTR	186	0.0853575149031468	LTR
26	RC	28	0.0128495183725167	RC
27	DNA	186	0.0853575149031468	DNA
27	LINE	30	0.0137673411134108	LINE
27	LTR	94	0.0431376688220204	LTR
27	RC	18	0.00826040466804646	RC
28	DNA	147	0.0674599714557128	DNA
28	LINE	17	0.00780149329759943	LINE
28	LTR	64	0.0293703277086096	LTR
28	RC	3	0.00137673411134108	RC
29	DNA	72	0.0330416186721858	DNA
29	LINE	12	0.00550693644536431	LINE
29	LTR	40	0.018356454817881	LTR
29	RC	4	0.0018356454817881	RC
30	DNA	51	0.0234044798927983	DNA
30	LINE	9	0.00413020233402323	LINE
30	LTR	22	0.0100960501498346	LTR
30	RC	2	0.000917822740894051	RC
31	DNA	17	0.00780149329759943	DNA
31	LINE	5	0.00229455685223513	LINE
31	LTR	16	0.00734258192715241	LTR
31	RC	4	0.0018356454817881	RC
32	DNA	4	0.0018356454817881	DNA
32	LINE	1	0.000458911370447026	LINE
32	LTR	4	0.0018356454817881	LTR
33	DNA	1	0.000458911370447026	DNA
33	LINE	1	0.000458911370447026	LINE
33	LTR	2	0.000917822740894051	LTR
33	RC	1	0.000458911370447026	RC
35	LINE	1	0.000458911370447026	LINE
