div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	38506	25.3069218433713	DNA
0	LINE	4414	2.90097005704672	LINE
0	LTR	16617	10.9210284182024	LTR
0	RC	909	0.597413181208759	RC
0	SINE	30	0.0197166066405531	SINE
1	DNA	8068	5.30245274586609	DNA
1	LINE	575	0.377901627277268	LINE
1	LTR	3504	2.3028996556166	LTR
1	RC	178	0.116985199400615	RC
2	DNA	6631	4.35802728778359	DNA
2	LINE	398	0.261573648098005	LINE
2	LTR	2763	1.81589947159494	LTR
2	RC	132	0.0867530692184337	RC
3	DNA	5315	3.49312547648466	DNA
3	LINE	269	0.176792239543626	LINE
3	LTR	2227	1.46362943295039	LTR
3	RC	104	0.0683509030205841	RC
4	DNA	4503	2.95946265674702	DNA
4	LINE	247	0.162333394673887	LINE
4	LTR	1953	1.28355109230001	LTR
4	RC	122	0.080180867004916	RC
5	DNA	3693	2.42711427745209	DNA
5	LINE	198	0.130129603827651	LINE
5	LTR	1663	1.09295722810799	LTR
5	RC	96	0.06309314124977	RC
6	DNA	3237	2.12742185651568	DNA
6	LINE	152	0.0998974736454691	LINE
6	LTR	1388	0.912221667236258	LTR
6	RC	97	0.0637503614711217	RC
7	DNA	2764	1.81655669181629	DNA
7	LINE	136	0.0893819501038408	LINE
7	LTR	1116	0.733457767028576	LTR
7	RC	71	0.0466626357159757	RC
7	SINE	2	0.00131444044270354	SINE
8	DNA	2554	1.67854044533242	DNA
8	LINE	124	0.0814953074476196	LINE
8	LTR	1065	0.699939535739636	LTR
8	RC	79	0.0519203974867899	RC
9	DNA	2109	1.38607744683088	DNA
9	LINE	142	0.0933252714319514	LINE
9	LTR	833	0.547464444386025	LTR
9	RC	70	0.0460054154946239	RC
9	SINE	1	0.000657220221351771	SINE
10	DNA	2369	1.55695470438234	DNA
10	LINE	159	0.104498015194932	LINE
10	LTR	901	0.592155419437945	LTR
10	RC	86	0.0565209390362523	RC
11	DNA	2166	1.42353899944794	DNA
11	LINE	142	0.0933252714319514	LINE
11	LTR	769	0.505402350219512	LTR
11	RC	86	0.0565209390362523	RC
12	DNA	2047	1.34532979310707	DNA
12	LINE	160	0.105155235416283	LINE
12	LTR	771	0.506716790662215	LTR
12	RC	68	0.0446909750519204	RC
13	DNA	1962	1.28946607429217	DNA
13	LINE	170	0.111727437629801	LINE
13	LTR	720	0.473198559373275	LTR
13	RC	62	0.0407476537238098	RC
14	DNA	1806	1.1869397197613	DNA
14	LINE	143	0.0939824916533032	LINE
