div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	46805	23.7796451724348	DNA
0	LINE	3551	1.80411323592172	LINE
0	LTR	21286	10.8145182595972	LTR
0	RC	1508	0.766151157355661	RC
0	SINE	35	0.0177820228829232	SINE
1	DNA	10197	5.1806653524905	DNA
1	LINE	1426	0.724490418029955	LINE
1	LTR	4583	2.32842888206962	LTR
1	RC	246	0.124982217977117	RC
1	SINE	3	0.00152417338996484	SINE
2	DNA	8307	4.22043611681265	DNA
2	LINE	656	0.333285914605645	LINE
2	LTR	3427	1.74111406913651	LTR
2	RC	204	0.103643790517609	RC
3	DNA	7041	3.57723494624749	DNA
3	LINE	461	0.234214644257931	LINE
3	LTR	2819	1.4322149287703	LTR
3	RC	193	0.0980551547544049	RC
4	DNA	6024	3.0605401670494	DNA
4	LINE	366	0.185949153575711	LINE
4	LTR	2299	1.16802487450972	LTR
4	RC	174	0.0884020566179609	RC
5	DNA	5064	2.57280468226065	DNA
5	LINE	348	0.176804113235922	LINE
5	LTR	1951	0.991220761273802	LTR
5	RC	132	0.0670636291584531	RC
6	DNA	4396	2.23342207409515	DNA
6	LINE	273	0.138699778486801	LINE
6	LTR	1665	0.845916231430487	LTR
6	RC	141	0.0716361493283476	RC
7	DNA	3912	1.98752210051415	DNA
7	LINE	231	0.117361351027293	LINE
7	LTR	1484	0.753957770235942	LTR
7	RC	136	0.0690958603450729	RC
8	DNA	3499	1.77769423049566	DNA
8	LINE	230	0.116853293230638	LINE
8	LTR	1462	0.742780498709533	LTR
8	RC	115	0.058426646615319	RC
8	SINE	3	0.00152417338996484	SINE
9	DNA	3229	1.64051862539883	DNA
9	LINE	179	0.0909423456012356	LINE
9	LTR	1300	0.660475135651432	LTR
9	RC	90	0.0457252016989453	RC
10	DNA	3327	1.69030828947101	DNA
10	LINE	195	0.0990712703477148	LINE
10	LTR	1169	0.593919564289634	LTR
10	RC	132	0.0670636291584531	RC
10	SINE	1	0.000508057796654947	SINE
11	DNA	3019	1.53382648810129	DNA
11	LINE	193	0.0980551547544049	LINE
11	LTR	1059	0.538033206657589	LTR
11	RC	101	0.0513138374621497	RC
11	SINE	1	0.000508057796654947	SINE
12	DNA	3058	1.55364074217083	DNA
12	LINE	204	0.103643790517609	LINE
12	LTR	1085	0.551242709370618	LTR
12	RC	126	0.0640152823785234	RC
12	SINE	2	0.00101611559330989	SINE
13	DNA	2816	1.43069075538033	DNA
13	LINE	209	0.106184079500884	LINE
13	LTR	1055	0.53600097547097	LTR
13	RC	125	0.0635072245818684	RC
13	SINE	1	0.000508057796654947	SINE
14	DNA	2553	1.29707155486008	DNA
14	LINE	194	0.0985632125510598	LINE
14	LTR	1009	0.512630316824842	LTR
14	RC	118	0.0599508200052838	RC
15	DNA	2468	1.25388664214441	DNA
15	LINE	183	0.0929745767878554	LINE
15	LTR	969	0.492308004958644	LTR
15	RC	100	0.0508057796654947	RC
15	SINE	2	0.00101611559330989	SINE
16	DNA	2273	1.1548153717967	DNA
16	LINE	168	0.0853537098380312	LINE
16	LTR	881	0.447598918853009	LTR
16	RC	92	0.0467413172922552	RC
16	SINE	4	0.00203223118661979	SINE
17	DNA	1988	1.01001889975004	DNA
17	LINE	171	0.086877883227996	LINE
17	LTR	804	0.408478468510578	LTR
17	RC	94	0.0477574328855651	RC
17	SINE	2	0.00101611559330989	SINE
18	DNA	1711	0.869286890076615	DNA
18	LINE	150	0.0762086694982421	LINE
18	LTR	656	0.333285914605645	LTR
18	RC	108	0.0548702420387343	RC
19	DNA	1337	0.679273274127665	DNA
19	LINE	138	0.0701119759383827	LINE
19	LTR	590	0.299754100026419	LTR
19	RC	58	0.029467352205987	RC
20	DNA	1345	0.683337736500904	DNA
20	LINE	150	0.0762086694982421	LINE
20	LTR	587	0.298229926636454	LTR
20	RC	85	0.0431849127156705	RC
20	SINE	2	0.00101611559330989	SINE
21	DNA	960	0.48773548478875	DNA
21	LINE	106	0.0538541264454244	LINE
21	LTR	429	0.217956794764972	LTR
21	RC	49	0.0248948320360924	RC
22	DNA	823	0.418131566647022	DNA
22	LINE	83	0.0421687971223606	LINE
22	LTR	377	0.191537789338915	LTR
22	RC	36	0.0182900806795781	RC
22	SINE	1	0.000508057796654947	SINE
23	DNA	603	0.306358851382933	DNA
23	LINE	75	0.0381043347491211	LINE
23	LTR	306	0.155465685776414	LTR
23	RC	22	0.0111772715264088	RC
24	DNA	413	0.209827870018493	DNA
24	LINE	54	0.0274351210193672	LINE
24	LTR	202	0.102627674924299	LTR
24	RC	26	0.0132095027130286	RC
24	SINE	2	0.00101611559330989	SINE
25	DNA	381	0.193570020525535	DNA
25	LINE	69	0.0350559879691914	LINE
25	LTR	217	0.110248541874124	LTR
25	RC	30	0.0152417338996484	RC
26	DNA	212	0.107708252890849	DNA
26	LINE	33	0.0167659072896133	LINE
26	LTR	151	0.0767167272948971	LTR
26	RC	18	0.00914504033978905	RC
27	DNA	150	0.0762086694982421	DNA
27	LINE	32	0.0162578494929583	LINE
27	LTR	130	0.0660475135651432	LTR
27	RC	15	0.00762086694982421	RC
28	DNA	118	0.0599508200052838	DNA
28	LINE	21	0.0106692137297539	LINE
28	LTR	77	0.039120450342431	LTR
28	RC	12	0.00609669355985937	RC
29	DNA	64	0.0325156989859166	DNA
29	LINE	12	0.00609669355985937	LINE
29	LTR	47	0.0238787164427825	LTR
29	RC	7	0.00355640457658463	RC
29	SINE	1	0.000508057796654947	SINE
30	DNA	41	0.0208303696628528	DNA
30	LINE	8	0.00406446237323958	LINE
30	LTR	23	0.0116853293230638	LTR
30	RC	3	0.00152417338996484	RC
31	DNA	16	0.00812892474647916	DNA
31	LINE	4	0.00203223118661979	LINE
31	LTR	23	0.0116853293230638	LTR
31	RC	3	0.00152417338996484	RC
32	DNA	5	0.00254028898327474	DNA
32	LINE	2	0.00101611559330989	LINE
32	LTR	11	0.00558863576320442	LTR
32	RC	1	0.000508057796654947	RC
33	DNA	1	0.000508057796654947	DNA
33	LTR	2	0.00101611559330989	LTR
34	DNA	1	0.000508057796654947	DNA
34	LTR	1	0.000508057796654947	LTR
