div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	32089	28.0704363343714	DNA
0	LINE	3866	3.38185380874068	LINE
0	LTR	14874	13.0113020049687	LTR
0	RC	641	0.560726407502012	RC
0	SINE	2	0.00174953637286119	SINE
1	DNA	5541	4.84709052101193	DNA
1	LINE	381	0.333286679030057	LINE
1	LTR	3312	2.89723223345813	LTR
1	RC	92	0.0804786731516148	RC
2	DNA	4393	3.84285664298961	DNA
2	LINE	241	0.210819132929774	LINE
2	LTR	1963	1.71716994996326	LTR
2	RC	81	0.0708562231008783	RC
3	DNA	3511	3.07131110255782	DNA
3	LINE	184	0.16095734630323	LINE
3	LTR	1589	1.39000664823822	LTR
3	RC	60	0.0524860911858358	RC
4	DNA	2897	2.53420343608944	DNA
4	LINE	141	0.123342314286714	LINE
4	LTR	1389	1.2150530109521	LTR
4	RC	51	0.0446131775079604	RC
5	DNA	2621	2.29276741663459	DNA
5	LINE	111	0.0970992686937961	LINE
5	LTR	1218	1.06546765107247	LTR
5	RC	56	0.0489870184401134	RC
6	DNA	2272	1.98747331957031	DNA
6	LINE	75	0.0656076139822947	LINE
6	LTR	957	0.83715315441408	LTR
6	RC	51	0.0446131775079604	RC
7	DNA	1976	1.72854193638686	DNA
7	LINE	81	0.0708562231008783	LINE
7	LTR	821	0.718184681059519	LTR
7	RC	45	0.0393645683893768	RC
8	DNA	1733	1.51597326708422	DNA
8	LINE	83	0.0726057594737395	LINE
8	LTR	664	0.580846075789916	LTR
8	RC	39	0.0341159592707932	RC
9	DNA	1540	1.34714300710312	DNA
9	LINE	61	0.0533608593722663	LINE
9	LTR	577	0.504741243570454	LTR
9	RC	45	0.0393645683893768	RC
10	DNA	1640	1.43461982574618	DNA
10	LINE	56	0.0489870184401134	LINE
10	LTR	557	0.487245879841842	LTR
10	RC	39	0.0341159592707932	RC
11	DNA	1445	1.26404002939221	DNA
11	LINE	70	0.0612337730501417	LINE
11	LTR	513	0.448756079638896	LTR
11	RC	44	0.0384898002029462	RC
11	SINE	1	0.000874768186430596	SINE
12	DNA	1343	1.17481367437629	DNA
12	LINE	61	0.0533608593722663	LINE
12	LTR	529	0.462752370621785	LTR
12	RC	50	0.0437384093215298	RC
13	DNA	1350	1.1809370516813	DNA
13	LINE	80	0.0699814549144477	LINE
13	LTR	460	0.402393365758074	LTR
13	RC	45	0.0393645683893768	RC
14	DNA	1214	1.06196857832674	DNA
14	LINE	94	0.082228209524476	LINE
14	LTR	451	0.394520452080199	LTR
14	RC	44	0.0384898002029462	RC
15	DNA	1190	1.04097414185241	DNA
15	LINE	82	0.0717309912873089	LINE
15	LTR	457	0.399769061198782	LTR
15	RC	44	0.0384898002029462	RC
16	DNA	1123	0.982364673361559	DNA
16	LINE	59	0.0516113229994052	LINE
16	LTR	498	0.435634556842437	LTR
16	RC	43	0.0376150320165156	RC
17	DNA	1009	0.882641100108471	DNA
17	LINE	67	0.0586094684908499	LINE
17	LTR	429	0.375275551978726	LTR
17	RC	42	0.036740263830085	RC
18	DNA	869	0.760173554008188	DNA
18	LINE	66	0.0577347003044193	LINE
18	LTR	342	0.299170719759264	LTR
18	RC	39	0.0341159592707932	RC
18	SINE	1	0.000874768186430596	SINE
19	DNA	675	0.590468525840652	DNA
19	LINE	48	0.0419888729486686	LINE
19	LTR	303	0.265054760488471	LTR
19	RC	19	0.0166205955421813	RC
20	DNA	682	0.596591903145666	DNA
20	LINE	60	0.0524860911858358	LINE
20	LTR	283	0.247559396759859	LTR
20	RC	35	0.0306168865250709	RC
21	DNA	492	0.430385947723853	DNA
21	LINE	41	0.0358654956436544	LINE
21	LTR	229	0.200321914692606	LTR
21	RC	28	0.0244935092200567	RC
21	SINE	1	0.000874768186430596	SINE
22	DNA	435	0.380524161097309	DNA
22	LINE	47	0.041114104762238	LINE
22	LTR	222	0.194198537387592	LTR
22	RC	20	0.0174953637286119	RC
23	DNA	287	0.251058469505581	DNA
23	LINE	22	0.0192449001014731	LINE
23	LTR	169	0.147835823506771	LTR
23	RC	17	0.0148710591693201	RC
24	DNA	218	0.19069946464187	DNA
24	LINE	29	0.0253682774064873	LINE
24	LTR	134	0.1172189369817	LTR
24	RC	10	0.00874768186430596	RC
25	DNA	207	0.181077014591133	DNA
25	LINE	28	0.0244935092200567	LINE
25	LTR	119	0.104097414185241	LTR
25	RC	10	0.00874768186430596	RC
26	DNA	133	0.116344168795269	DNA
26	LINE	16	0.0139962909828895	LINE
26	LTR	76	0.0664823821687253	LTR
26	RC	11	0.00962245005073655	RC
27	DNA	86	0.0752300640330312	DNA
27	LINE	11	0.00962245005073655	LINE
27	LTR	47	0.041114104762238	LTR
27	RC	5	0.00437384093215298	RC
28	DNA	76	0.0664823821687253	DNA
28	LINE	13	0.0113719864235977	LINE
28	LTR	38	0.0332411910843626	LTR
28	RC	5	0.00437384093215298	RC
29	DNA	43	0.0376150320165156	DNA
29	LINE	6	0.00524860911858358	LINE
29	LTR	25	0.0218692046607649	LTR
29	RC	2	0.00174953637286119	RC
30	DNA	35	0.0306168865250709	DNA
30	LINE	1	0.000874768186430596	LINE
30	LTR	20	0.0174953637286119	LTR
30	RC	2	0.00174953637286119	RC
31	DNA	6	0.00524860911858358	DNA
31	LINE	2	0.00174953637286119	LINE
31	LTR	10	0.00874768186430596	LTR
31	RC	1	0.000874768186430596	RC
32	DNA	1	0.000874768186430596	DNA
32	LTR	2	0.00174953637286119	LTR
33	DNA	2	0.00174953637286119	DNA
33	LTR	1	0.000874768186430596	LTR
