div_bin	TE_subclass	count	percent_TE	TE_class
25	RC	25	0.0133830110704268	RC
25	SINE	2	0.00107064088563414	SINE
26	DNA	218	0.116699856534121	DNA
26	LINE	38	0.0203421768270487	LINE
26	LTR	152	0.0813687073081947	LTR
26	RC	17	0.00910044752789019	RC
27	DNA	119	0.0637031326952314	DNA
27	LINE	31	0.0165949337273292	LINE
27	LTR	120	0.0642384531380484	LTR
27	RC	6	0.00321192265690242	RC
28	DNA	107	0.0572792873814265	DNA
28	LINE	17	0.00910044752789019	LINE
28	LTR	70	0.0374724309971949	LTR
28	RC	11	0.00588852487098777	RC
29	DNA	62	0.0331898674546584	DNA
29	LINE	11	0.00588852487098777	LINE
29	LTR	36	0.0192715359414145	LTR
29	RC	1	0.00053532044281707	RC
30	DNA	29	0.015524292841695	DNA
30	LINE	6	0.00321192265690242	LINE
30	LTR	27	0.0144536519560609	LTR
30	RC	2	0.00107064088563414	RC
31	DNA	10	0.0053532044281707	DNA
31	LINE	7	0.00374724309971949	LINE
31	LTR	12	0.00642384531380484	LTR
31	RC	1	0.00053532044281707	RC
32	DNA	6	0.00321192265690242	DNA
32	LTR	10	0.0053532044281707	LTR
32	RC	1	0.00053532044281707	RC
33	DNA	3	0.00160596132845121	DNA
33	LINE	1	0.00053532044281707	LINE
