div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	45155	25.3414970873133	DNA
0	LINE	12587	7.06396686608376	LINE
0	LTR	19014	10.6708720101467	LTR
0	RC	1470	0.824980638209511	RC
0	SINE	19	0.0106630150516876	SINE
1	DNA	9109	5.11207390030642	DNA
1	LINE	808	0.453458745355976	LINE
1	LTR	4227	2.37224024334123	LTR
1	RC	242	0.135813139079389	RC
2	DNA	7393	4.14903527774348	DNA
2	LINE	564	0.316523183639568	LINE
2	LTR	3319	1.86266036613426	LTR
2	RC	166	0.0931610788726387	RC
3	DNA	5814	3.26288260581639	DNA
3	LINE	399	0.223923316085439	LINE
3	LTR	2645	1.48440393745861	LTR
3	RC	135	0.0757635279988327	RC
4	DNA	5081	2.85151470934866	DNA
4	LINE	268	0.150404633360646	LINE
4	LTR	2314	1.29864299103184	LTR
4	RC	130	0.0729574714062833	RC
5	DNA	4239	2.37897477916335	DNA
5	LINE	224	0.125711335346211	LINE
5	LTR	1783	1.0006397809031	LTR
5	RC	98	0.0549987092139674	RC
5	SINE	1	0.000561211318509872	SINE
6	DNA	3614	2.02821770509468	DNA
6	LINE	188	0.105507727879856	LINE
6	LTR	1534	0.860898162594143	LTR
6	RC	85	0.0477029620733391	RC
7	DNA	3037	1.70439877431448	DNA
7	LINE	146	0.0819368525024413	LINE
7	LTR	1304	0.731819559336873	LTR
7	RC	90	0.0505090186658885	RC
8	DNA	2625	1.47317971108841	DNA
8	LINE	145	0.0813756411839314	LINE
8	LTR	1108	0.621822140908938	LTR
8	RC	77	0.0432132715252601	RC
9	DNA	2356	1.32221386640926	DNA
9	LINE	110	0.0617332450360859	LINE
9	LTR	974	0.546619824228615	LTR
9	RC	62	0.0347951017476121	RC
9	SINE	1	0.000561211318509872	SINE
10	DNA	2349	1.31828538717969	DNA
10	LINE	130	0.0729574714062833	LINE
10	LTR	923	0.517998046984612	LTR
10	RC	86	0.048264173391849	RC
10	SINE	1	0.000561211318509872	SINE
11	DNA	2121	1.19032920655944	DNA
11	LINE	136	0.0763247393173426	LINE
11	LTR	826	0.463560549089154	LTR
11	RC	91	0.0510702299843983	RC
12	DNA	2138	1.19986979897411	DNA
12	LINE	112	0.0628556676731056	LINE
12	LTR	803	0.450652688763427	LTR
12	RC	86	0.048264173391849	RC
13	DNA	1963	1.10165781823488	DNA
13	LINE	147	0.0824980638209511	LINE
