div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	32540	21.465229494571	DNA
0	LINE	5817	3.83722310909403	LINE
0	LTR	26990	17.8041347282874	LTR
0	RC	1199	0.790928400860192	RC
0	SINE	19	0.0125334775782683	SINE
1	DNA	6177	4.07469952636648	DNA
1	LINE	754	0.497381162842857	LINE
1	LTR	3918	2.58453500798185	LTR
1	RC	237	0.156338641371031	RC
2	DNA	5142	3.39195482670818	DNA
2	LINE	448	0.295526208161273	LINE
2	LTR	3027	1.99678087523253	LTR
2	RC	193	0.12731374592662	RC
3	DNA	4474	2.95130414132485	DNA
3	LINE	342	0.225602596408829	LINE
3	LTR	2527	1.66695251790968	LTR
3	RC	170	0.112141641489769	RC
4	DNA	4015	2.64852170930248	DNA
4	LINE	302	0.199216327823001	LINE
4	LTR	2219	1.4637782497988	LTR
4	RC	155	0.102246790770083	RC
5	DNA	3531	2.32924785941396	DNA
5	LINE	247	0.162935208517487	LINE
5	LTR	1873	1.23553702653139	LTR
5	RC	146	0.096309880338272	RC
6	DNA	3223	2.12607359130309	DNA
6	LINE	168	0.110822328060477	LINE
6	LTR	1664	1.09766877317044	LTR
6	RC	136	0.089713313191815	RC
7	DNA	2826	1.86418987558874	DNA
7	LINE	150	0.0989485071968548	LINE
7	LTR	1355	0.893834848344921	LTR
7	RC	97	0.0639867013206327	RC
8	DNA	2610	1.72170402522527	DNA
8	LINE	186	0.1226961489241	LINE
8	LTR	1208	0.796865311292004	LTR
8	RC	115	0.0758605221842553	RC
9	DNA	2147	1.41628296634431	DNA
9	LINE	147	0.0969695370529177	LINE
9	LTR	1014	0.668891908650738	LTR
9	RC	71	0.0468356267398446	RC
10	DNA	2208	1.4565220259377	DNA
10	LINE	154	0.101587134055438	LINE
10	LTR	937	0.618098341623019	LTR
10	RC	86	0.0567304774595301	RC
11	DNA	1936	1.27709539955407	DNA
11	LINE	117	0.0771798356135467	LINE
11	LTR	772	0.509254983706479	LTR
11	RC	51	0.0336424924469306	RC
11	SINE	1	0.000659656714645698	SINE
12	DNA	1930	1.2731374592662	DNA
12	LINE	124	0.0817974326160666	LINE
12	LTR	800	0.527725371716559	LTR
12	RC	68	0.0448566565959075	RC
13	DNA	1705	1.12471469847092	DNA
13	LINE	129	0.0850957161892951	LINE
13	LTR	632	0.416903043656081	LTR
13	RC	52	0.0343021491615763	RC
14	DNA	1610	1.06204731057957	DNA
14	LINE	104	0.0686042983231526	LINE
14	LTR	627	0.413604760082853	LTR
14	RC	55	0.0362811193055134	RC
15	DNA	1373	0.905708669208544	DNA
15	LINE	91	0.0600287610327585	LINE
15	LTR	613	0.404369566077813	LTR
15	RC	50	0.0329828357322849	RC
15	SINE	2	0.0013193134292914	SINE
16	DNA	1266	0.835125400741454	DNA
16	LINE	87	0.0573901341741758	LINE
16	LTR	558	0.3680884467723	LTR
16	RC	44	0.0290248954444107	RC
16	SINE	1	0.000659656714645698	SINE
17	DNA	1193	0.786970460572318	DNA
17	LINE	88	0.0580497908888215	LINE
17	LTR	512	0.337744237898598	LTR
17	RC	43	0.028365238729765	RC
18	DNA	1041	0.686702639946172	DNA
18	LINE	77	0.0507935670277188	LINE
18	LTR	467	0.308059685739541	LTR
18	RC	37	0.0244072984418908	RC
18	SINE	2	0.0013193134292914	SINE
19	DNA	754	0.497381162842857	DNA
19	LINE	60	0.0395794028787419	LINE
19	LTR	332	0.219006029262372	LTR
19	RC	27	0.0178107312954339	RC
20	DNA	762	0.502658416560022	DNA
20	LINE	84	0.0554111640302387	LINE
20	LTR	339	0.223623626264892	LTR
20	RC	28	0.0184703880100796	RC
20	SINE	1	0.000659656714645698	SINE
21	DNA	601	0.396453685502065	DNA
21	LINE	52	0.0343021491615763	LINE
21	LTR	267	0.176128342810401	LTR
21	RC	28	0.0184703880100796	RC
21	SINE	1	0.000659656714645698	SINE
22	DNA	476	0.313996596171352	DNA
22	LINE	60	0.0395794028787419	LINE
22	LTR	230	0.151721044368511	LTR
22	RC	26	0.0171510745807882	RC
23	DNA	364	0.240115044131034	DNA
23	LINE	43	0.028365238729765	LINE
23	LTR	189	0.124675119068037	LTR
23	RC	12	0.00791588057574838	RC
23	SINE	1	0.000659656714645698	SINE
24	DNA	266	0.175468686095756	DNA
24	LINE	34	0.0224283282979537	LINE
24	LTR	142	0.0936712534796892	LTR
24	RC	24	0.0158317611514968	RC
25	DNA	240	0.158317611514968	DNA
25	LINE	31	0.0204493581540167	LINE
25	LTR	107	0.0705832684670897	LTR
25	RC	6	0.00395794028787419	RC
26	DNA	141	0.0930115967650435	DNA
26	LINE	26	0.0171510745807882	LINE
26	LTR	97	0.0639867013206327	LTR
26	RC	11	0.00725622386110268	RC
27	DNA	112	0.0738815520403182	DNA
27	LINE	23	0.0151721044368511	LINE
27	LTR	60	0.0395794028787419	LTR
27	RC	11	0.00725622386110268	RC
28	DNA	76	0.0501339103130731	DNA
28	LINE	16	0.0105545074343312	LINE
28	LTR	49	0.0323231790176392	LTR
28	RC	9	0.00593691043181129	RC
29	DNA	39	0.0257266118711822	DNA
29	LINE	7	0.00461759700251989	LINE
29	LTR	28	0.0184703880100796	LTR
