div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	40620	24.6137065988002	DNA
0	LINE	10956	6.63879294673696	LINE
0	LTR	22205	13.4551293704175	LTR
0	RC	3206	1.94267708901412	RC
0	SINE	30	0.0181785129976368	SINE
1	DNA	6869	4.16227352602557	DNA
1	LINE	1227	0.743501181603345	LINE
1	LTR	4036	2.4456159486154	LTR
1	RC	249	0.150881657880385	RC
1	SINE	2	0.00121190086650912	SINE
2	DNA	5564	3.37150821062837	DNA
2	LINE	731	0.442949766709083	LINE
2	LTR	3546	2.14870023632067	LTR
2	RC	225	0.136338847482276	RC
3	DNA	4509	2.73223050354481	DNA
3	LINE	517	0.313276373992607	LINE
3	LTR	3049	1.84754287099315	LTR
3	RC	214	0.129673392716476	RC
4	DNA	4135	2.5056050415076	DNA
4	LINE	345	0.209052899472823	LINE
4	LTR	2508	1.51972368660244	LTR
4	RC	177	0.107253226686057	RC
5	DNA	3529	2.13839907895534	DNA
5	LINE	302	0.182997030842877	LINE
5	LTR	2226	1.34884566442465	LTR
5	RC	268	0.162394716112222	RC
5	SINE	1	0.00060595043325456	SINE
6	DNA	3010	1.82391080409622	DNA
6	LINE	236	0.143004302248076	LINE
6	LTR	1862	1.12827970671999	LTR
6	RC	140	0.0848330606556384	RC
7	DNA	2504	1.51729988486942	DNA
7	LINE	197	0.119372235351148	LINE
7	LTR	1619	0.981033751439132	LTR
7	RC	123	0.0745319032903109	RC
7	SINE	1	0.00060595043325456	SINE
8	DNA	2217	1.34339211052536	DNA
8	LINE	147	0.0890747136884203	LINE
8	LTR	1402	0.849542507422893	LTR
8	RC	103	0.0624128946252197	RC
9	DNA	1911	1.15797127794946	DNA
9	LINE	134	0.081197358056111	LINE
9	LTR	1123	0.680482336544871	LTR
9	RC	88	0.0533236381264013	RC
10	DNA	1970	1.19372235351148	DNA
10	LINE	147	0.0890747136884203	LINE
10	LTR	1107	0.670787129612798	LTR
10	RC	84	0.050899836393383	RC
10	SINE	1	0.00060595043325456	SINE
11	DNA	1657	1.00405986790281	DNA
11	LINE	118	0.0715021511240381	LINE
11	LTR	826	0.500515057868266	LTR
11	RC	82	0.0496879355268739	RC
12	DNA	1635	0.990728958371205	DNA
12	LINE	123	0.0745319032903109	LINE
12	LTR	787	0.476882990971339	LTR
12	RC	66	0.0399927285948009	RC
12	SINE	2	0.00121190086650912	SINE
13	DNA	1531	0.927710113312731	DNA
13	LINE	104	0.0630188450584742	LINE
13	LTR	717	0.434466460643519	LTR
13	RC	72	0.0436284311943283	RC
13	SINE	4	0.00242380173301824	SINE
14	DNA	1396	0.845906804823366	DNA
14	LINE	101	0.0612009937587105	LINE
14	LTR	688	0.416893898079137	LTR
14	RC	64	0.0387808277282918	RC
14	SINE	3	0.00181785129976368	SINE
15	DNA	1363	0.825910440525965	DNA
15	LINE	99	0.0599890928922014	LINE
15	LTR	614	0.3720535660183	LTR
15	RC	60	0.0363570259952736	RC
15	SINE	3	0.00181785129976368	SINE
16	DNA	1211	0.733805974671272	DNA
16	LINE	139	0.0842271102223838	LINE
16	LTR	565	0.342361994788826	LTR
16	RC	50	0.030297521662728	RC
16	SINE	1	0.00060595043325456	SINE
17	DNA	1011	0.61261588802036	DNA
17	LINE	96	0.0581712415924377	LINE
17	LTR	500	0.30297521662728	LTR
17	RC	37	0.0224201660304187	RC
17	SINE	3	0.00181785129976368	SINE
18	DNA	965	0.58474216809065	DNA
18	LINE	114	0.0690783493910198	LINE
18	LTR	446	0.270253893231534	LTR
18	RC	36	0.0218142155971642	RC
19	DNA	727	0.440525964976065	DNA
19	LINE	86	0.0521117372598921	LINE
19	LTR	345	0.209052899472823	LTR
19	RC	25	0.015148760831364	RC
19	SINE	2	0.00121190086650912	SINE
20	DNA	688	0.416893898079137	DNA
20	LINE	80	0.0484760346603648	LINE
20	LTR	389	0.235714718536024	LTR
20	RC	31	0.0187844634308914	RC
20	SINE	1	0.00060595043325456	SINE
21	DNA	591	0.358116706053445	DNA
21	LINE	57	0.0345391746955099	LINE
21	LTR	270	0.163606616978731	LTR
21	RC	30	0.0181785129976368	RC
22	DNA	450	0.272677694964552	DNA
22	LINE	65	0.0393867781615464	LINE
22	LTR	259	0.156941162212931	LTR
22	RC	17	0.0103011573653275	RC
23	DNA	352	0.213294552505605	DNA
23	LINE	50	0.030297521662728	LINE
23	LTR	154	0.0933163667212022	LTR
23	RC	15	0.0090892564988184	RC
24	DNA	242	0.146640004847603	DNA
24	LINE	38	0.0230261164636733	LINE
24	LTR	126	0.0763497545900745	LTR
24	RC	14	0.00848330606556384	RC
24	SINE	1	0.00060595043325456	SINE
25	DNA	240	0.145428103981094	DNA
25	LINE	55	0.0333272738290008	LINE
25	LTR	160	0.0969520693207296	LTR
25	RC	11	0.00666545476580016	RC
25	SINE	3	0.00181785129976368	SINE
26	DNA	156	0.0945282675877113	DNA
26	LINE	30	0.0181785129976368	LINE
26	LTR	97	0.0587771920256923	LTR
26	RC	7	0.00424165303278192	RC
27	DNA	106	0.0642307459249833	DNA
27	LINE	23	0.0139368599648549	LINE
27	LTR	68	0.0412046294613101	LTR
27	RC	6	0.00363570259952736	RC
28	DNA	68	0.0412046294613101	DNA
28	LINE	15	0.0090892564988184	LINE
28	LTR	36	0.0218142155971642	LTR
28	RC	4	0.00242380173301824	RC
29	DNA	40	0.0242380173301824	DNA
29	LINE	14	0.00848330606556384	LINE
29	LTR	35	0.0212082651639096	LTR
29	RC	1	0.00060595043325456	RC
30	DNA	27	0.0163606616978731	DNA
30	LINE	8	0.00484760346603648	LINE
30	LTR	17	0.0103011573653275	LTR
30	RC	1	0.00060595043325456	RC
30	SINE	1	0.00060595043325456	SINE
31	DNA	12	0.00727140519905472	DNA
31	LINE	3	0.00181785129976368	LINE
31	LTR	10	0.0060595043325456	LTR
32	DNA	5	0.0030297521662728	DNA
32	LINE	1	0.00060595043325456	LINE
32	LTR	1	0.00060595043325456	LTR
32	RC	1	0.00060595043325456	RC
33	LTR	1	0.00060595043325456	LTR
34	DNA	1	0.00060595043325456	DNA
