div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	43112	24.113340306171	DNA
0	LINE	13021	7.28288653105057	LINE
0	LTR	23832	13.3296791189615	LTR
0	RC	3705	2.07227513996946	RC
0	SINE	52	0.0290845633679924	SINE
1	DNA	7225	4.04107635257203	DNA
1	LINE	1003	0.56099648188647	LINE
1	LTR	4164	2.32900234354463	LTR
1	RC	313	0.175066698734262	RC
1	SINE	1	0.000559318526307547	SINE
2	DNA	5943	3.32403000184575	DNA
2	LINE	700	0.391522968415283	LINE
2	LTR	3513	1.96488598291841	LTR
2	RC	261	0.14598213536627	RC
2	SINE	1	0.000559318526307547	SINE
3	DNA	4949	2.76806738669605	DNA
3	LINE	493	0.275744033469621	LINE
3	LTR	2969	1.66061670460711	LTR
3	RC	224	0.125287349892891	RC
4	DNA	4364	2.44086604880613	DNA
4	LINE	428	0.23938832925963	LINE
4	LTR	2626	1.46877045008362	LTR
4	RC	184	0.102914608840589	RC
5	DNA	3786	2.11757994060037	DNA
5	LINE	308	0.172270106102724	LINE
5	LTR	2366	1.32334763324366	LTR
5	RC	151	0.0844570974724396	RC
6	DNA	3298	1.84463249976229	DNA
6	LINE	241	0.134795764840119	LINE
6	LTR	2208	1.23497530608706	LTR
6	RC	119	0.0665589046305981	RC
7	DNA	2924	1.63544737092327	DNA
7	LINE	194	0.108507794103664	LINE
7	LTR	1588	0.888197819776384	LTR
7	RC	99	0.0553725341044471	RC
8	DNA	2810	1.57168505892421	DNA
8	LINE	174	0.0973214235775132	LINE
8	LTR	1418	0.793113670304101	LTR
8	RC	105	0.0587284452622924	RC
9	DNA	2355	1.31719512945427	DNA
9	LINE	154	0.0861350530513622	LINE
9	LTR	1158	0.647690853464139	LTR
9	RC	69	0.0385929783152207	RC
10	DNA	2298	1.28531397345474	DNA
10	LINE	173	0.0967621050512056	LINE
10	LTR	1060	0.592877637886	LTR
10	RC	68	0.0380336597889132	RC
10	SINE	2	0.00111863705261509	SINE
11	DNA	1942	1.08619657808926	DNA
11	LINE	140	0.0783045936830566	LINE
11	LTR	918	0.513454407150328	LTR
11	RC	71	0.0397116153678358	RC
12	DNA	1894	1.05934928882649	DNA
12	LINE	152	0.0850164159987471	LINE
12	LTR	900	0.503386673676792	LTR
12	RC	60	0.0335591115784528	RC
13	DNA	1713	0.958112635564828	DNA
13	LINE	144	0.0805418677882867	LINE
13	LTR	765	0.427878672625273	LTR
13	RC	87	0.0486607117887566	RC
13	SINE	3	0.00167795557892264	SINE
14	DNA	1662	0.929587390723143	DNA
14	LINE	104	0.0581691267359849	LINE
14	LTR	786	0.439624361677732	LTR
14	RC	64	0.035796385683683	RC
14	SINE	1	0.000559318526307547	SINE
15	DNA	1502	0.840096426513935	DNA
15	LINE	113	0.0632029934727528	LINE
15	LTR	714	0.399353427783588	LTR
15	RC	63	0.0352370671573754	RC
15	SINE	1	0.000559318526307547	SINE
16	DNA	1319	0.737741136199654	DNA
16	LINE	97	0.054253897051832	LINE
16	LTR	621	0.347336804836987	LTR
16	RC	79	0.0441861635782962	RC
17	DNA	1204	0.673419505674286	DNA
17	LINE	95	0.053135259999217	LINE
17	LTR	553	0.309303145048073	LTR
17	RC	51	0.0285252448416849	RC
17	SINE	1	0.000559318526307547	SINE
18	DNA	1050	0.587284452622924	DNA
18	LINE	124	0.0693554972621358	LINE
18	LTR	515	0.288049041048387	LTR
18	RC	57	0.0318811559995302	RC
18	SINE	2	0.00111863705261509	SINE
19	DNA	783	0.437946406098809	DNA
19	LINE	70	0.0391522968415283	LINE
19	LTR	376	0.210303765891638	LTR
19	RC	34	0.0190168298944566	RC
20	DNA	838	0.468708925045724	DNA
20	LINE	97	0.054253897051832	LINE
20	LTR	421	0.235473099575477	LTR
20	RC	39	0.0218134225259943	RC
21	DNA	614	0.343421575152834	DNA
21	LINE	84	0.0469827562098339	LINE
21	LTR	300	0.167795557892264	LTR
21	RC	28	0.0156609187366113	RC
