div_bin	TE_subclass	count	percent_TE	TE_class
30	RC	1	0.000526678920729556	RC
31	DNA	12	0.00632014704875467	DNA
31	LINE	2	0.00105335784145911	LINE
31	LTR	5	0.00263339460364778	LTR
32	DNA	7	0.00368675244510689	DNA
32	LINE	1	0.000526678920729556	LINE
32	LTR	2	0.00105335784145911	LTR
32	RC	2	0.00105335784145911	RC
33	DNA	2	0.00105335784145911	DNA
33	LTR	2	0.00105335784145911	LTR
