div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	52118	20.8495351479366	DNA
0	LINE	13666	5.4670123053782	LINE
0	LTR	31165	12.467396348391	LTR
0	RC	4962	1.98502232250012	RC
0	SINE	41	0.0164018370057446	SINE
1	DNA	11189	4.47610132334822	DNA
1	LINE	1379	0.551661786120045	LINE
1	LTR	6492	2.59709087417791	LTR
1	RC	509	0.203622805754244	RC
1	SINE	3	0.00120013441505449	SINE
2	DNA	9305	3.722416910694	DNA
2	LINE	1000	0.400044805018162	LINE
2	LTR	5426	2.17064311202855	LTR
2	RC	440	0.176019714207991	RC
2	SINE	1	0.000400044805018162	SINE
3	DNA	8052	3.22116077000624	DNA
3	LINE	719	0.287632214808059	LINE
3	LTR	4596	1.83860592386347	LTR
3	RC	358	0.143216040196502	RC
4	DNA	7052	2.82111596498808	DNA
4	LINE	567	0.226825404445298	LINE
4	LTR	4032	1.61298065383323	LTR
4	RC	371	0.148416622661738	RC
5	DNA	6219	2.48787864240795	DNA
5	LINE	537	0.214824060294753	LINE
5	LTR	3493	1.39735650392844	LTR
5	RC	276	0.110412366185013	RC
5	SINE	1	0.000400044805018162	SINE
6	DNA	5461	2.18464468020418	DNA
6	LINE	412	0.164818459667483	LINE
6	LTR	3017	1.20693517673979	LTR
6	RC	258	0.103211559694686	RC
6	SINE	1	0.000400044805018162	SINE
7	DNA	4771	1.90861376474165	DNA
7	LINE	365	0.146016353831629	LINE
7	LTR	2484	0.993711295665115	LTR
7	RC	181	0.0724081097082873	RC
8	DNA	4372	1.7489958875394	DNA
8	LINE	279	0.111612500600067	LINE
8	LTR	2168	0.867297137279375	LTR
8	RC	169	0.0676075720480694	RC
8	SINE	2	0.000800089610036324	SINE
9	DNA	3819	1.52777111036436	DNA
9	LINE	255	0.102011425279631	LINE
9	LTR	1772	0.708879394492183	LTR
9	RC	147	0.0588065863376698	RC
9	SINE	2	0.000800089610036324	SINE
10	DNA	3473	1.38935560782808	DNA
10	LINE	222	0.088809946714032	LINE
10	LTR	1624	0.649672763349495	LTR
10	RC	172	0.0688077064631239	RC
10	SINE	2	0.000800089610036324	SINE
11	DNA	3176	1.27054230073768	DNA
11	LINE	184	0.0736082441233418	LINE
11	LTR	1388	0.555262189365209	LTR
11	RC	139	0.0556062278975245	RC
11	SINE	1	0.000400044805018162	SINE
12	DNA	2921	1.16853087545805	DNA
12	LINE	187	0.0748083785383963	LINE
12	LTR	1332	0.532859680284192	LTR
12	RC	130	0.0520058246523611	RC
13	DNA	2740	1.09612276574976	DNA
13	LINE	204	0.0816091402237051	LINE
13	LTR	1251	0.500456051077721	LTR
13	RC	112	0.0448050181620341	RC
14	DNA	2579	1.03171555214184	DNA
14	LINE	204	0.0816091402237051	LINE
14	LTR	1138	0.455250988110668	LTR
14	RC	104	0.0416046597218889	RC
14	SINE	2	0.000800089610036324	SINE
15	DNA	2329	0.931704350887299	DNA
15	LINE	203	0.0812090954186869	LINE
15	LTR	1056	0.422447314099179	LTR
15	RC	111	0.044404973357016	RC
15	SINE	4	0.00160017922007265	SINE
16	DNA	2066	0.826492567167523	DNA
16	LINE	194	0.0776086921735234	LINE
16	LTR	938	0.375242027107036	LTR
16	RC	96	0.0384043012817436	RC
16	SINE	2	0.000800089610036324	SINE
17	DNA	1770	0.708079304882147	DNA
17	LINE	141	0.0564063175075608	LINE
17	LTR	817	0.326836605699838	LTR
17	RC	86	0.0344038532315619	RC
17	SINE	1	0.000400044805018162	SINE
18	DNA	1532	0.612868641287824	DNA
18	LINE	157	0.0628070343878514	LINE
18	LTR	741	0.296433200518458	LTR
18	RC	69	0.0276030915462532	RC
18	SINE	1	0.000400044805018162	SINE
19	DNA	1196	0.478453586801722	DNA
19	LINE	132	0.0528059142623974	LINE
19	LTR	587	0.234826300545661	LTR
19	RC	65	0.0260029123261805	RC
20	DNA	1253	0.501256140687757	DNA
20	LINE	157	0.0628070343878514	LINE
20	LTR	583	0.233226121325588	LTR
20	RC	66	0.0264029571311987	RC
20	SINE	1	0.000400044805018162	SINE
21	DNA	934	0.373641847886963	DNA
21	LINE	123	0.0492055110172339	LINE
21	LTR	435	0.1740194901829	LTR
21	RC	30	0.0120013441505449	RC
22	DNA	723	0.289232394028131	DNA
22	LINE	92	0.0368041220616709	LINE
22	LTR	362	0.144816219416575	LTR
22	RC	32	0.0128014337605812	RC
22	SINE	1	0.000400044805018162	SINE
23	DNA	580	0.232025986910534	DNA
23	LINE	85	0.0340038084265438	LINE
23	LTR	283	0.11321267982014	LTR
23	RC	31	0.012401388955563	RC
24	DNA	430	0.17201926615781	DNA
24	LINE	79	0.0316035395964348	LINE
24	LTR	220	0.0880098571039956	LTR
24	RC	21	0.0084009409053814	RC
25	DNA	371	0.148416622661738	DNA
25	LINE	89	0.0356039876466164	LINE
25	LTR	226	0.0904101259341046	LTR
25	RC	29	0.0116012993455267	RC
26	DNA	262	0.104811738914758	DNA
26	LINE	61	0.0244027331061079	LINE
26	LTR	163	0.0652073032179604	LTR
26	RC	19	0.00760085129534508	RC
27	DNA	146	0.0584065415326517	DNA
27	LINE	36	0.0144016129806538	LINE
27	LTR	96	0.0384043012817436	LTR
27	RC	11	0.00440049285519978	RC
28	DNA	109	0.0436048837469797	DNA
28	LINE	27	0.0108012097354904	LINE
28	LTR	59	0.0236026434960716	LTR
28	RC	6	0.00240026883010897	RC
29	DNA	57	0.0228025538860352	DNA
29	LINE	15	0.00600067207527243	LINE
29	LTR	47	0.0188021058358536	LTR
29	RC	5	0.00200022402509081	RC
30	DNA	38	0.0152017025906902	DNA
30	LINE	9	0.00360040324516346	LINE
30	LTR	27	0.0108012097354904	LTR
30	RC	5	0.00200022402509081	RC
31	DNA	19	0.00760085129534508	DNA
31	LINE	4	0.00160017922007265	LINE
31	LTR	15	0.00600067207527243	LTR
31	RC	2	0.000800089610036324	RC
32	DNA	5	0.00200022402509081	DNA
32	LINE	1	0.000400044805018162	LINE
32	LTR	5	0.00200022402509081	LTR
33	DNA	2	0.000800089610036324	DNA
33	LTR	1	0.000400044805018162	LTR
33	RC	1	0.000400044805018162	RC
