div_bin	TE_subclass	count	percent_TE	TE_class
28	RC	10	0.00525083225691272	RC
29	DNA	63	0.0330802432185501	DNA
29	LINE	11	0.00577591548260399	LINE
29	LTR	38	0.0199531625762683	LTR
29	RC	3	0.00157524967707382	RC
30	DNA	24	0.0126019974165905	DNA
30	LINE	8	0.00420066580553018	LINE
30	LTR	22	0.011551830965208	LTR
30	RC	1	0.000525083225691272	RC
31	DNA	7	0.0036755825798389	DNA
31	LTR	10	0.00525083225691272	LTR
31	RC	2	0.00105016645138254	RC
32	DNA	7	0.0036755825798389	DNA
32	LINE	4	0.00210033290276509	LINE
32	LTR	3	0.00157524967707382	LTR
33	DNA	2	0.00105016645138254	DNA
33	LTR	1	0.000525083225691272	LTR
