div_bin	TE_subclass	count	percent_TE	TE_class
0	DNA	36444	21.1864012649986	DNA
0	LINE	3409	1.98179239140545	LINE
0	LTR	17020	9.89442842526277	LTR
0	RC	678	0.394149381452888	RC
0	SINE	16	0.0093014603292717	SINE
1	DNA	11134	6.47265370663194	DNA
1	LINE	645	0.374965119523765	LINE
1	LTR	4458	2.59161938424333	LTR
1	RC	224	0.130220444609804	RC
1	SINE	1	0.000581341270579481	SINE
2	DNA	8789	5.10940842712306	DNA
2	LINE	558	0.32438842898335	LINE
2	LTR	3653	2.12363966142684	LTR
2	RC	200	0.116268254115896	RC
3	DNA	6965	4.04904194958609	DNA
3	LINE	368	0.213933587573249	LINE
3	LTR	3014	1.75216258952656	LTR
3	RC	147	0.0854571667751837	RC
4	DNA	5817	3.38166217096084	DNA
4	LINE	269	0.15638080178588	LINE
4	LTR	2616	1.52078876383592	LTR
4	RC	128	0.0744116826341736	RC
5	DNA	4743	2.75730164635848	DNA
5	LINE	210	0.122081666821691	LINE
5	LTR	2184	1.26964933494559	LTR
5	RC	84	0.0488326667286764	RC
6	DNA	4175	2.42709980466933	DNA
6	LINE	168	0.0976653334573528	LINE
6	LTR	1836	1.06734257278393	LTR
6	RC	81	0.047088642916938	RC
7	DNA	3506	2.03818249465166	DNA
7	LINE	142	0.0825504604222863	LINE
7	LTR	1513	0.879569342386755	LTR
7	RC	96	0.0558087619756302	RC
8	DNA	3218	1.87075620872477	DNA
8	LINE	132	0.0767370477164915	LINE
8	LTR	1378	0.801088270858525	LTR
8	RC	107	0.0622035159520045	RC
9	DNA	2630	1.52892754162403	DNA
9	LINE	132	0.0767370477164915	LINE
9	LTR	1058	0.615059064273091	LTR
9	RC	88	0.0511580318109943	RC
10	DNA	2908	1.69054041484513	DNA
10	LINE	155	0.0901078969398195	LINE
10	LTR	1085	0.630755278578737	LTR
10	RC	99	0.0575527857873686	RC
10	SINE	1	0.000581341270579481	SINE
11	DNA	2502	1.45451585898986	DNA
11	LINE	120	0.0697609524695377	LINE
11	LTR	983	0.57145846897963	LTR
11	RC	79	0.045925960375779	RC
12	DNA	2405	1.39812575574365	DNA
12	LINE	116	0.0674355873872198	LINE
12	LTR	1001	0.58192261185006	LTR
12	RC	112	0.0651102223049019	RC
12	SINE	1	0.000581341270579481	SINE
13	DNA	2252	1.30918054134499	DNA
13	LINE	127	0.0738303413635941	LINE
13	LTR	980	0.569714445167891	LTR
13	RC	106	0.061622174681425	RC
14	DNA	2112	1.22779276346386	DNA
14	LINE	117	0.0680169286577993	LINE
14	LTR	887	0.515649707004	LTR
14	RC	69	0.0401125476699842	RC
15	DNA	1951	1.13419681890057	DNA
15	LINE	130	0.0755743651753325	LINE
15	LTR	872	0.506929587945307	LTR
15	RC	69	0.0401125476699842	RC
15	SINE	1	0.000581341270579481	SINE
16	DNA	1873	1.08885219979537	DNA
16	LINE	115	0.0668542461166403	LINE
16	LTR	799	0.464491675193005	LTR
16	RC	72	0.0418565714817226	RC
17	DNA	1682	0.977816017114687	DNA
17	LINE	79	0.045925960375779	LINE
